Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Discount_Rate,Cost_per_Weight,Discount_High,High_Calls_Flag,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Gender_F,Gender_M,Weight_Segment_High,Weight_Segment_Low,Weight_Segment_Medium,Weight_Segment_Very High
-0.9237993849488977,-0.7007550966049262,-0.17055036871242127,-0.37273475070016515,0,2.1985341009139465,-0.46047538060552834,1,1.8594200854894813,-0.16302137433827155,1,0,False,False,False,False,True,False,False,True,False,True,False,False,True,False
-0.9237993849488977,-0.7007550966049262,-2.1055877591370864,-0.37273475070016515,1,0.10038909574018526,-1.1765506682727749,1,0.7269687321043742,-0.2769873650312577,1,0,False,False,False,True,False,False,False,True,True,False,False,True,False,False
-0.9237993849488977,0.006689172101598107,-1.0860519297735531,-0.37273475070016515,0,-0.4550022291587516,-1.0738174075314448,1,-0.34808748643926274,0.08769368377693611,0,0,False,False,False,False,True,False,False,True,True,False,False,True,False,False
-0.04771131501848488,-0.7007550966049262,0.4328483874415066,0.2839542646692272,1,-0.4550022291587516,-0.6861216497338067,1,-0.4775674357467994,0.22767803306756879,0,0,True,False,False,False,False,False,False,True,True,False,False,False,True,False
-0.9237993849488977,1.4215777095146467,-0.08732295407050018,-0.37273475070016515,1,1.5814326288040168,-0.4311230203937198,1,1.2848425485470147,-0.15914680846158422,1,0,False,True,False,False,False,False,False,True,False,True,False,False,True,False
0.828376754911928,-1.4081993653114504,-0.48265317361962534,0.2839542646692272,2,0.03867894852919228,0.1314638836659444,1,0.0499511973707714,-0.5481125064467577,1,1,False,False,True,False,False,False,False,True,False,True,False,False,True,False
0.828376754911928,1.4215777095146467,0.4120415337810263,-1.0294237660695575,0,-0.7018428180027235,-0.8591782734825947,1,-0.6639908005210932,0.4284768130920256,0,1,False,False,False,False,True,False,False,True,True,False,False,False,True,False
0.828376754911928,1.4215777095146467,0.45365524110198685,-0.37273475070016515,1,1.2111717455380588,-0.38892900258924495,1,0.7768880745406677,-0.03298448205137826,1,1,False,False,False,True,False,False,False,True,True,False,False,False,True,False
-0.04771131501848488,1.4215777095146467,0.09993872887382226,-0.37273475070016515,1,0.47064997900614314,0.214017396761656,1,0.29603710623571966,-0.45185418036957203,1,0,False,False,False,False,True,False,False,True,True,False,False,False,True,False
1.7044648248423406,-1.4081993653114504,0.5784963630648685,1.597332295408012,0,-0.023031198681800702,-0.7289271750426942,1,-0.16847448665447273,0.32609487823596994,1,1,True,False,False,False,False,False,False,True,True,False,False,False,True,False
-0.04771131501848488,-1.4081993653114504,1.1610882655583161,-0.37273475070016515,0,0.5940702734281291,0.08621232833940619,1,0.17510672833657667,-0.15677863103586814,1,0,False,True,False,False,False,False,False,True,True,False,False,False,True,False
-1.7998874548793105,0.006689172101598107,-1.0860519297735531,-1.0294237660695575,1,1.3963021871710377,-1.1288530829285859,1,1.7005336293169684,0.16343729060061052,1,0,False,False,True,False,False,False,False,True,True,False,False,True,False,False
-0.9237993849488977,0.006689172101598107,-2.022360344495165,-0.37273475070016515,0,1.8282732176479888,-1.293960109120009,1,3.347890904110917,-0.085655983853791,1,0,False,False,False,False,True,False,False,True,True,False,False,True,False,False
-0.9237993849488977,0.7141334408081224,0.2663935581576644,-0.37273475070016515,0,0.2855195373731642,0.19872970915133903,1,0.11308193065025651,-0.4096168991421284,1,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False
-0.9237993849488977,1.4215777095146467,0.9738265826139937,-1.0294237660695575,1,2.6305051313908976,0.04707584805699477,1,1.5931869456897938,-0.1784206065551041,1,0,False,False,False,False,True,False,False,True,True,False,False,False,True,False
-0.9237993849488977,0.7141334408081224,-0.6283011492429872,-1.0294237660695575,1,2.1985341009139465,-1.0346809272490334,1,2.1793039715548135,0.24072310778696746,1,0,True,False,False,False,False,False,False,True,True,False,False,True,False,False
-1.7998874548793105,1.4215777095146467,-1.6270301249460402,-0.37273475070016515,0,0.2855195373731642,-1.1465868005565536,1,0.713470728088966,-0.07487823843368913,1,0,False,True,False,False,False,False,False,True,False,True,False,True,False,False
-0.04771131501848488,0.7141334408081224,0.1415524361947828,-0.37273475070016515,2,0.7792007150611081,-0.4641444256320044,1,0.5349280052369253,-0.06708675239967035,1,0,False,False,True,False,False,False,False,True,True,False,False,False,True,False
0.828376754911928,1.4215777095146467,-1.0028245151316322,-0.37273475070016515,2,1.0877514511160729,-1.3881322647995615,1,1.3068274313506474,0.7071927310081688,1,1,False,False,False,False,True,False,False,True,True,False,False,True,False,False
-0.04771131501848488,1.4215777095146467,-0.2745846370148226,-1.0294237660695575,1,1.6431427760150097,-0.5650431638600963,1,1.4329303295938196,-0.11689049758522466,1,0,False,False,False,True,False,False,False,True,True,False,False,False,True,False
-0.9237993849488977,0.7141334408081224,-0.2745846370148226,-0.37273475070016515,1,-0.023031198681800702,-0.9087103813400217,1,-0.04582054685560221,0.22328925559660945,1,0,False,False,False,False,True,False,False,True,False,True,False,False,True,False
-0.04771131501848488,-1.4081993653114504,-0.5242668809405859,-1.0294237660695575,0,1.8899833648589817,-0.4427416629775607,1,1.8083169384702695,-0.28000661919965714,1,0,True,False,False,False,False,False,False,True,False,True,False,False,True,False
1.7044648248423406,-0.7007550966049262,1.4107705094840792,-0.37273475070016515,1,-0.6401326707917305,-0.4036051826951493,1,-0.6413792864647951,0.2548323280537319,0,1,False,True,False,False,False,False,False,True,True,False,False,False,True,False
-0.9237993849488977,0.006689172101598107,0.3912346801205461,-0.37273475070016515,0,2.1985341009139465,-0.7919124479972001,1,1.5508381707857273,0.3340360182925747,1,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False
-0.04771131501848488,-1.4081993653114504,-0.5034600272801056,0.2839542646692272,1,2.6922152786018905,0.15042061630273743,1,2.5486187148719677,-0.559665036547649,1,0,False,False,False,False,True,False,False,True,True,False,False,False,True,False
0.828376754911928,0.006689172101598107,-0.7531422712058689,1.597332295408012,2,1.7048529232260028,-1.5587428585306988,1,1.784519245939925,1.4512499203821847,1,1,False,False,False,True,False,False,False,True,True,False,False,True,False,False
0.828376754911928,1.4215777095146467,1.5772253387679216,-0.37273475070016515,0,0.2855195373731642,-0.28803026436115303,1,-0.07875827681536655,0.20016760139892312,1,1,False,False,False,False,True,False,False,True,True,False,False,False,True,False
-0.04771131501848488,0.7141334408081224,-0.7323354175453886,-1.0294237660695575,1,-0.3932920819477586,-1.495757585576193,1,-0.32623552787119625,1.2176202367170788,0,0,True,False,False,False,False,False,False,True,True,False,False,True,False,False
-0.9237993849488977,0.006689172101598107,0.18316614351574334,-0.37273475070016515,1,0.22380939016217122,-0.15105258337271305,1,0.07972197639445854,-0.2605985607633165,1,0,False,True,False,False,False,False,False,True,True,False,False,False,True,False
-0.04771131501848488,-1.4081993653114504,0.05832502155286171,0.2839542646692272,2,1.3345920399600448,-0.7894664179795494,1,1.0150951401954,0.20890669784228702,1,0,False,False,True,False,False,False,False,True,True,False,False,False,True,False
-1.7998874548793105,0.006689172101598107,0.5160758020834276,-0.37273475070016515,0,2.6922152786018905,-0.9784222368430671,1,1.8591927965797912,0.6493778323714194,1,0,False,False,False,False,True,False,False,True,False,True,False,False,True,False
-0.9237993849488977,0.006689172101598107,-1.2733136127178757,-1.0294237660695575,1,0.2855195373731642,-1.4731318079129239,1,0.5456062888906368,0.7584236000679305,1,0,False,False,False,True,False,False,False,True,False,True,False,True,False,False
-0.04771131501848488,-1.4081993653114504,1.2651225338607175,-1.0294237660695575,1,-0.3315819347367656,-0.753998982723614,1,-0.4393053024175844,0.6016896556590983,0,0,False,False,False,False,True,False,False,True,True,False,False,False,True,False
-0.9237993849488977,1.4215777095146467,-1.377347881020277,0.2839542646692272,1,-0.5167123763697445,-1.547124215946858,1,-0.38317960740360557,0.9158571339128743,0,0,True,False,False,False,False,False,False,True,False,True,False,True,False,False
-0.04771131501848488,-0.7007550966049262,-1.3565410273597966,-1.0294237660695575,1,0.47064997900614314,-1.233420866183154,1,0.8047917069794164,0.18678443929858143,1,0,False,True,False,False,False,False,False,True,False,True,False,True,False,False
0.828376754911928,0.006689172101598107,-1.3981547346807572,-1.0294237660695575,1,2.8156355730238762,-1.0988892152123646,1,3.693760794157647,-0.02476793731397898,1,1,False,False,True,False,False,False,False,True,False,True,False,True,False,False
0.828376754911928,1.4215777095146467,0.3496209727995855,0.2839542646692272,0,2.4453746897579185,-0.6176328092395867,1,1.7613003643217786,0.13020996675378893,1,1,False,False,False,False,True,False,False,True,False,True,False,False,True,False
-1.7998874548793105,-1.4081993653114504,0.05832502155286171,-0.37273475070016515,0,0.964331156694087,-0.5515899987630175,1,0.7111682516606727,-0.022611806971898515,1,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False
0.828376754911928,-1.4081993653114504,-1.377347881020277,0.2839542646692272,0,1.4580123343820308,-1.208349058502234,1,2.014465846592576,0.13633554933853917,1,1,False,False,False,False,True,False,False,True,False,True,False,True,False,False
-0.9237993849488977,0.006689172101598107,0.16235928985526307,-0.37273475070016515,0,-0.6401326707917305,-0.8432790783678651,1,-0.6093336654210206,0.31201800534721663,0,0,True,False,False,False,False,False,False,True,False,True,False,False,True,False
-0.04771131501848488,-0.7007550966049262,-1.377347881020277,-0.37273475070016515,1,2.8156355730238762,-1.2511545838111215,1,3.662847096214951,0.20481101521517767,1,0,False,True,False,False,False,False,False,True,False,True,False,True,False,False
-0.9237993849488977,-1.4081993653114504,0.5784963630648685,-0.37273475070016515,0,0.22380939016217122,-0.6176328092395867,1,0.01286004347969222,0.20518874204283033,1,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False
-0.04771131501848488,1.4215777095146467,0.12074558253430252,-0.37273475070016515,2,0.7792007150611081,-0.9668035942592261,1,0.5409129113240894,0.46472427161571084,1,0,False,False,False,False,True,False,False,True,False,True,False,False,True,False
-0.04771131501848488,1.4215777095146467,0.5784963630648685,-0.37273475070016515,2,2.5687949841799047,-0.23054855894636125,1,1.7355380797542599,-0.11010007400080239,1,0,False,False,False,True,False,False,False,True,True,False,False,False,True,False
-0.04771131501848488,-1.4081993653114504,-1.4397684420017178,-0.37273475070016515,1,2.0751138064919608,-1.457844120302607,1,2.8386564714037634,0.600444127355621,1,0,False,False,False,False,True,False,False,True,False,True,False,True,False,False
-0.9237993849488977,-1.4081993653114504,-1.0860519297735531,-1.0294237660695575,0,-0.7018428180027235,-1.4370528651525758,1,-0.6212369685400936,0.7838269823788192,0,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False
-0.04771131501848488,-0.7007550966049262,0.5993032167253488,-0.37273475070016515,0,3.1858964562898344,0.027507607915789056,1,2.176545174484316,-0.255155629722396,1,0,False,True,False,False,False,False,True,False,True,False,False,False,True,False
-0.04771131501848488,0.006689172101598107,-0.7323354175453886,-1.0294237660695575,0,0.7174905678501151,-1.111730872805031,1,0.7835317965498934,0.3065016726896968,1,0,False,False,True,False,False,False,True,False,False,True,False,True,False,False
-0.9237993849488977,-0.7007550966049262,1.0986677045768753,-0.37273475070016515,0,1.7048529232260028,-0.4996118608879398,1,0.9241867172623257,0.2527742648373663,1,0,False,False,False,False,True,False,True,False,False,True,False,False,True,False
-0.9237993849488977,1.4215777095146467,-0.8779833931687505,-1.0294237660695575,2,2.2602442481249394,-1.2340323736875667,1,2.453320594868663,0.44234033193094124,1,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False
-0.9237993849488977,0.7141334408081224,-0.7115285638849084,-0.37273475070016515,2,1.3963021871710377,-1.1343566504683,1,1.4491119469287037,0.35240293306718246,1,0,False,False,False,False,True,False,True,False,False,True,False,True,False,False
-0.04771131501848488,-1.4081993653114504,-1.2525067590573953,0.2839542646692272,2,2.8773457202348696,-1.5960448162998724,1,3.5579501076026183,1.2029176723095054,1,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False
-0.04771131501848488,0.006689172101598107,1.1402814118978357,-1.0294237660695575,1,1.0877514511160729,-0.7998620455545649,1,0.5043450482678583,0.6206460597274224,1,0,False,True,False,False,False,False,True,False,True,False,False,False,True,False
-1.7998874548793105,1.4215777095146467,1.0986677045768753,-0.37273475070016515,0,-0.5167123763697445,-0.42011588531429156,1,-0.5526899502182121,0.1791125871670352,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0.828376754911928,-1.4081993653114504,-1.3565410273597966,-0.37273475070016515,0,0.4089398317951502,-1.37406759219807,1,0.7303820204760865,0.45274598307384345,1,1,False,False,False,False,True,False,True,False,False,True,False,True,False,False
-0.04771131501848488,-0.7007550966049262,-0.5658805882615464,-0.37273475070016515,0,1.2111717455380588,-0.5460864312233034,1,1.187818617832622,-0.22294948973764417,1,0,False,False,False,True,False,False,True,False,True,False,False,False,True,False
